"product","RMSE","MAE"
"FOODS_3_769",2.2351107104417,1.72484857438322
"FOODS_3_351",2.22518119071561,1.65877309192611
"FOODS_3_015",2.22234147901198,1.75108679358417
"FOODS_3_306",2.21390583192249,1.48473915163335
"FOODS_3_126",2.21320186750054,1.77040551560531
"FOODS_3_669",2.21011626651751,1.46054969171282
"FOODS_3_324",2.20676391882632,1.48945683373813
"FOODS_3_679",2.1990740105471,1.7523637169449
"FOODS_3_113",2.18389101230949,1.89004195186575
"FOODS_3_495",2.17546674913081,1.68162581879738
"FOODS_3_692",2.15639715391877,1.54114226834474
"FOODS_3_021",2.14964105204094,1.56302654225926
"FOODS_3_792",2.14437047083049,1.78858467652904
"FOODS_3_788",2.12602963383487,1.62576825063709
"FOODS_3_789",2.12242512610679,1.78869295841773
"FOODS_3_561",2.12042687092776,1.67223222945822
"FOODS_3_648",2.1196959735168,1.34474789915966
"FOODS_3_302",2.11865794592717,1.40693986297894
"FOODS_3_534",2.11276290973479,1.53381909177891
"FOODS_3_116",2.11267154457426,1.82330536542283
"FOODS_3_307",2.11010984012731,1.56877526954178
"FOODS_3_826",2.08761587400737,1.5
"FOODS_3_738",2.08507186990176,1.76753514388754
"FOODS_3_783",2.06500024053713,1.71360109539023
"FOODS_3_523",2.06135571144277,1.75817555938038
"FOODS_3_367",2.05861530448429,1.40415470670494
"FOODS_3_562",2.05473974697911,1.58751011996762
"FOODS_3_190",2.05246454316267,1.48306423306423
"FOODS_3_131",2.051966483863,1.75331559557921
"FOODS_3_684",2.04111031097962,1.45961904761905
"FOODS_3_590",2.03637555397461,1.44047619047619
"FOODS_3_300",2.03483290700408,1.74540001471995
"FOODS_3_361",2.02648950884244,1.42857142857143
"FOODS_3_106",2.02589848004831,1.66361302885466
"FOODS_3_605",2.01429817845403,1.45931773018326
"FOODS_3_002",2.00806939339071,1.57142857142857
"FOODS_3_069",2.00004547917985,1.84275558564658
"FOODS_3_646",1.99982916996394,1.48976963273718
"FOODS_3_651",1.99965113143085,1.03273349525282
"FOODS_3_097",1.99567475905202,1.62213880915581
"FOODS_3_054",1.99395098874634,1.7086185324207
"FOODS_3_148",1.98747509448873,1.35066607786855
"FOODS_3_156",1.97601072449652,1.35412526679915
"FOODS_3_382",1.97313676144925,1.60783298826777
"FOODS_3_448",1.97218495848797,1.57074777360712
"FOODS_3_290",1.97124582867841,1.62526679914624
"FOODS_3_488",1.96496053125671,1.44971059474876
"FOODS_3_201",1.96378005769942,1.80628600975033
"FOODS_3_278",1.95261276488842,1.60676372459812
"FOODS_3_249",1.94418549194105,1.34290130271583
"FOODS_3_469",1.94020557281907,1.58962611319644
"FOODS_3_047",1.9216676983711,1.47764227642276
"FOODS_3_060",1.90461191746157,1.48012361286698
"FOODS_3_317",1.88714298893597,1.09947008169574
"FOODS_3_585",1.87796302039375,1.66053948627364
"FOODS_3_760",1.873950537521,1.54340659340659
"FOODS_3_230",1.86431633356428,1.61746522411128
"FOODS_3_074",1.85775682401653,1.08539709649872
"FOODS_3_827",1.85013318130591,1.36600075386355
"FOODS_3_568",1.84401225730292,1.40838323353293
"FOODS_3_238",1.841530340515,1.35029807904615
"FOODS_3_089",1.82746446368271,1.41224747474747
"FOODS_3_603",1.82448621877308,1.29710144927536
"FOODS_3_025",1.82405325376787,1.41609626849194
"FOODS_3_432",1.81671503026669,1.49841760506366
"FOODS_3_178",1.81651594482491,1.40500110399647
"FOODS_3_330",1.81545685565617,1.45931773018326
"FOODS_3_750",1.81038850723305,1.57183929504891
"FOODS_3_814",1.8101424576022,1.48027150469424
"FOODS_3_807",1.80811191601453,1.35497166409067
"FOODS_3_422",1.80428832897914,1.32864134834769
"FOODS_3_205",1.8031480117339,1.61345280161535
"FOODS_3_668",1.80200642727704,1.53466548907043
"FOODS_3_431",1.80185257745295,1.33876381498158
"FOODS_3_805",1.80156137506941,1.35733812387722
"FOODS_3_589",1.78596572954475,1.53679927667269
"FOODS_3_276",1.77548908867217,1.48844483697652
"FOODS_3_663",1.77147712696345,1.24402001913594
"FOODS_3_326",1.76854521703617,1.12375800397439
"FOODS_3_132",1.76246809520022,1.57512695959373
"FOODS_3_468",1.76238180144179,1.5449326562155
"FOODS_3_822",1.76228042030846,1.499540001472
"FOODS_3_029",1.75869867793991,1.42857142857143
"FOODS_3_383",1.75038943449237,1.52581622100753
"FOODS_3_753",1.74565785855454,1.59901008316773
"FOODS_3_102",1.7444291267977,1.05416942665783
"FOODS_3_729",1.74381018925755,1.42857142857143
"FOODS_3_243",1.74009834196046,1.2055273423125
"FOODS_3_496",1.72930234240535,1.34978158873969
"FOODS_3_112",1.72801924028911,1.11620117003208
"FOODS_3_519",1.71942125131148,1.23199315654405
"FOODS_3_115",1.70505951564564,1.24442481784058
"FOODS_3_683",1.7048262552272,1.54799107142857
"FOODS_3_332",1.70175797811217,1.46624266144814
"FOODS_3_277",1.70117626760577,1.4951690821256
"FOODS_3_138",1.69853087022639,1.13436438405149
"FOODS_3_130",1.69274544404069,1.08003865752943
"FOODS_3_232",1.69198957822358,1.07326856554059
"FOODS_3_005",1.68395111855496,1.30967100905277
"FOODS_3_299",1.67119469522563,1.27169223394056
"FOODS_3_213",1.66804419894419,1.46389931552219
"FOODS_3_435",1.66110726991736,1.41471627290793
"FOODS_3_463",1.66033221316735,1.52768664877224
"FOODS_3_584",1.65993535205754,1.28790613718412
"FOODS_3_707",1.653967089484,1.48401480733636
"FOODS_3_437",1.64142159361454,1.31810466760962
"FOODS_3_355",1.64103257734074,1.09842128505189
"FOODS_3_478",1.63920086472501,0.955362804601866
"FOODS_3_475",1.63455525522342,1.39962832118937
"FOODS_3_698",1.63423762644807,1.26204976509483
"FOODS_3_101",1.63096331773109,1.32810069586574
"FOODS_3_157",1.62853013286625,1.11282889846886
"FOODS_3_347",1.62718932810316,1.28459188930595
"FOODS_3_504",1.6258682515713,1.12596599690881
"FOODS_3_181",1.62193858755546,1.0787110283853
"FOODS_3_200",1.62123865075275,1.28120630013984
"FOODS_3_791",1.61885986288101,1.18173476287067
"FOODS_3_214",1.61329357505203,1.00450798557445
"FOODS_3_203",1.60722465732956,1.43252741591227
"FOODS_3_751",1.60500603150272,0.928571428571428
"FOODS_3_459",1.59949084298878,1.36715195632393
"FOODS_3_647",1.59761424693678,1.42438732815302
"FOODS_3_538",1.59330864881792,1.06492575524834
"FOODS_3_152",1.58716626269966,1.32516339869281
"FOODS_3_219",1.58550781169695,1.01893353941267
"FOODS_3_596",1.58307568700134,1.52826230956061
"FOODS_3_545",1.58243819162053,1.39285714285714
"FOODS_3_172",1.58078121455006,1.37282229965157
"FOODS_3_019",1.57069813583915,0.833928571428571
"FOODS_3_746",1.56367944898684,1.31530139103555
"FOODS_3_813",1.54720014084318,1.12230646448524
"FOODS_3_379",1.54242120635821,0.891632373113855
"FOODS_3_640",1.53956186936245,1.07142857142857
"FOODS_3_093",1.53550648093429,1.21969529697505
"FOODS_3_403",1.53325597388612,1.17752889312522
"FOODS_3_344",1.52835608487864,1.15995243050394
"FOODS_3_719",1.52409908112798,1.30811604847595
"FOODS_3_675",1.52036215740343,1.14048811013767
"FOODS_3_662",1.5141826898156,1.23696390003085
"FOODS_3_624",1.50401336543963,0.995586793069631
"FOODS_3_153",1.49597406788855,1.12894854753192
"FOODS_3_825",1.48312346134701,1.21732170457055
"FOODS_3_371",1.4812454329601,1.08115378248634
"FOODS_3_072",1.47923923034373,1.20302228635562
"FOODS_3_617",1.47089119359457,1.4358153638814
"FOODS_3_665",1.44523919627099,1.37089270992816
"FOODS_3_573",1.44289123649343,1.28272027373824
"FOODS_3_508",1.44229631085586,1.28184974983198
"FOODS_3_206",1.44127063461986,1.09581697372395
"FOODS_3_479",1.44102105232765,1.11823666796419
"FOODS_3_795",1.43578408179931,1.05782659295898
"FOODS_3_732",1.42904433021756,1.24523441524987
"FOODS_3_257",1.4226719428818,1.19518657540296
"FOODS_3_768",1.42172073839806,1.27236227824463
"FOODS_3_271",1.41865958246039,1.29699344962096
"FOODS_3_267",1.41188392061921,1.22946566570987
"FOODS_3_360",1.40504243813485,1.25967836902922
"FOODS_3_674",1.40396518643243,1.38240597630088
"FOODS_3_611",1.40284067451016,1.16677706631339
"FOODS_3_420",1.3987018741451,1.11801410743353
"FOODS_3_236",1.39708124786054,1.31778189395693
"FOODS_3_261",1.38885063203104,1.03260469566497
"FOODS_3_041",1.38590283599526,1.25820308929714
"FOODS_3_191",1.38534576529602,1.07334216530507
"FOODS_3_621",1.38332237264536,1.11006546644845
"FOODS_3_502",1.37739682095406,1.29774436090226
"FOODS_3_224",1.37710452494731,1.14173474644881
"FOODS_3_606",1.37690858989893,0.915063899784892
"FOODS_3_369",1.37525336709655,0.933521012732759
"FOODS_3_449",1.3717694858618,1.08907411496283
"FOODS_3_114",1.3699650433565,1.08743510863296
"FOODS_3_820",1.36896561314453,1.16388827555752
"FOODS_3_551",1.36190194060803,1.19227938470597
"FOODS_3_560",1.35884568458941,1.04176011701609
"FOODS_3_634",1.35869422468592,1.05729741664827
"FOODS_3_208",1.35777907401787,0.872268907563025
"FOODS_3_014",1.3570732420223,1.19737616839626
"FOODS_3_514",1.35228018365733,1.01211120286265
"FOODS_3_460",1.34805267745209,1.14223154485906
"FOODS_3_717",1.34733871430445,0.994424817840583
"FOODS_3_489",1.34711428903007,1.13462559745088
"FOODS_3_700",1.34485311479737,1.03249429601825
"FOODS_3_786",1.339597933994,1.19104658865092
"FOODS_3_048",1.33696281179268,1.17619823173569
"FOODS_3_591",1.33653939755087,1.06257819974976
"FOODS_3_803",1.3280081912503,0.970448179271709
"FOODS_3_667",1.32449490023137,0.798502244792817
"FOODS_3_246",1.32270670821183,0.975877677191433
"FOODS_3_305",1.3213855377397,1.04156546699051
"FOODS_3_107",1.30204792830809,1.16784426289836
"FOODS_3_678",1.29632806955532,1.07833184439211
"FOODS_3_163",1.29478498484951,1.01582394936336
"FOODS_3_104",1.29362104571293,0.953289826568925
"FOODS_3_322",1.29317449725717,1.23749710581153
"FOODS_3_184",1.29232074363931,0.954920144255538
"FOODS_3_251",1.29032009682604,0.918693009118541
"FOODS_3_174",1.28792143378,1.09326930153824
"FOODS_3_639",1.28680314041214,1.2682022084196
"FOODS_3_537",1.28524812852333,0.920916983179598
"FOODS_3_615",1.28344855624541,0.883859571649371
"FOODS_3_304",1.27867225215222,1.1269595937293
"FOODS_3_215",1.26735577023201,1.01944873776404
"FOODS_3_450",1.26398680771443,0.987690439390594
"FOODS_3_058",1.25832661676416,1.13667442537096
"FOODS_3_108",1.25610957093266,1.04699140401146
"FOODS_3_059",1.25329794780291,1.24464561713403
"FOODS_3_655",1.24878041036318,1.1426363435637
"FOODS_3_051",1.24384197434516,0.978571428571429
"FOODS_3_703",1.23817514050777,0.928571428571428
"FOODS_3_423",1.23507703718567,1.13803457688808
"FOODS_3_520",1.23273801477954,1.02817030985501
"FOODS_3_211",1.23111968652105,0.872333333333333
"FOODS_3_122",1.22973923436919,0.936479892310281
"FOODS_3_715",1.22918241458591,0.935868725868726
"FOODS_3_176",1.22917520990707,0.937420770355924
"FOODS_3_067",1.22840168368778,0.89357474056083
"FOODS_3_552",1.22753232862396,1.01621329490182
"FOODS_3_331",1.22711153586877,0.962684919408258
"FOODS_3_169",1.22343391618462,0.99584081855815
"FOODS_3_084",1.22338530219761,0.986263736263736
"FOODS_3_144",1.21999890373903,1.01641274747921
"FOODS_3_100",1.21758440351062,1.09322111010009
"FOODS_3_340",1.21499640976679,0.86497005988024
"FOODS_3_418",1.21448473240817,1.07741985683162
"FOODS_3_818",1.21433692707206,1.06128658359896
"FOODS_3_291",1.21128190751124,1.15953380302803
"FOODS_3_592",1.21096476897487,0.833897540058677
"FOODS_3_023",1.210183283181,0.893041142268345
"FOODS_3_419",1.20901955082857,0.922228571428571
"FOODS_3_602",1.20891107157327,0.829476861167002
"FOODS_3_709",1.20596032151724,0.928571428571429
"FOODS_3_166",1.20150855624299,0.842349073520622
"FOODS_3_415",1.19683544154127,0.97116076424974
"FOODS_3_338",1.19458573426022,0.602283146891619
"FOODS_3_253",1.19185176029347,0.961799660441426
"FOODS_3_013",1.18972752625868,0.952387267904509
"FOODS_3_254",1.18821795651362,0.70427375971309
"FOODS_3_761",1.18322484132267,1.11691791308444
"FOODS_3_241",1.17189312038169,0.966206234303442
"FOODS_3_127",1.16981206666436,1.02097593287701
"FOODS_3_032",1.16380177856801,1.11334894613583
"FOODS_3_250",1.16127181037135,0.975475168608216
"FOODS_3_608",1.15429721151741,0.751536501274172
"FOODS_3_407",1.1527037210982,0.918028262309561
"FOODS_3_388",1.15244481873947,0.817214984912048
"FOODS_3_620",1.15036330743322,0.856331641567518
"FOODS_3_183",1.15010890022894,1.06723129965522
"FOODS_3_034",1.14008161348772,1.00583962398519
"FOODS_3_167",1.13981628901949,0.892857142857143
"FOODS_3_439",1.13755975240351,0.953553113553114
"FOODS_3_730",1.13611922125228,0.857142857142857
"FOODS_3_098",1.13172916183067,0.828475748877604
"FOODS_3_285",1.12939359154668,1.02651794947555
"FOODS_3_265",1.12658732337657,0.959796128652388
"FOODS_3_599",1.12616681897343,1.08532620096497
"FOODS_3_447",1.12591221575798,0.785714285714286
"FOODS_3_063",1.12550734884405,1.01396555531022
"FOODS_3_140",1.12455814412327,0.803093721565059
"FOODS_3_781",1.12414853462314,1.06715978508869
"FOODS_3_011",1.10936120787341,0.839626113196438
"FOODS_3_505",1.10263268058802,0.99262703108857
"FOODS_3_485",1.09986724164027,0.838227717671303
"FOODS_3_748",1.098792601187,0.77728387492336
"FOODS_3_129",1.0903352499484,0.869444444444444
"FOODS_3_525",1.08994569440179,0.971100164203612
"FOODS_3_776",1.08987399119716,1.01474682443014
"FOODS_3_335",1.08891297527916,1.05967682702901
"FOODS_3_103",1.088629303029,0.773018326341356
"FOODS_3_275",1.08761693621945,0.87377745711079
"FOODS_3_266",1.07599283400566,0.648160686075378
"FOODS_3_490",1.05921324348237,0.714285714285714
"FOODS_3_390",1.05418512429307,0.98227010519172
"FOODS_3_065",1.05329210833517,0.767014020462296
"FOODS_3_532",1.05267346498108,0.857142857142857
"FOODS_3_656",1.04975945156473,0.825746904885462
"FOODS_3_588",1.04419555831172,0.817397454031118
"FOODS_3_239",1.04044140324277,0.789670273055126
"FOODS_3_012",1.03564605471969,0.845250541408409
"FOODS_3_563",1.03545433730124,0.718060394889663
"FOODS_3_609",1.03286481392823,0.914362519201229
"FOODS_3_531",1.03223858453505,0.824252491694352
"FOODS_3_016",1.03197634030087,0.785714285714286
"FOODS_3_026",1.02377617043813,0.777084713328917
"FOODS_3_037",1.0236671879116,0.971291397217323
"FOODS_3_673",1.02251400528822,0.928497638724911
"FOODS_3_819",1.02202371503085,0.892783543092662
"FOODS_3_733",1.01742268200716,0.907010428736964
"FOODS_3_533",1.01476230377355,0.781997497608008
"FOODS_3_650",1.01444901283638,0.760669253152279
"FOODS_3_780",1.01413613516741,0.731230448383733
"FOODS_3_283",1.01281381689082,0.843035423610573
"FOODS_3_777",1.00585854027618,0.837494220989367
"FOODS_3_749",0.998933917781812,0.795631853978067
"FOODS_3_513",0.998633232941169,0.90814749392802
"FOODS_3_217",0.998249995615132,0.914385073967763
"FOODS_3_470",0.997599984924708,0.85738205637742
"FOODS_3_731",0.993276184551453,0.975832012678288
"FOODS_3_186",0.982016757641856,0.785714285714286
"FOODS_3_593",0.977008379812985,0.762111279878487
"FOODS_3_353",0.976895596659417,0.821012321012321
"FOODS_3_483",0.97661867263724,0.679190588765057
"FOODS_3_610",0.975048517344052,0.871715610510046
"FOODS_3_027",0.970790253282664,0.714285714285714
"FOODS_3_529",0.9692922662906,0.78969482529854
"FOODS_3_685",0.96327585162249,0.963163317877383
"FOODS_3_398",0.963130788948622,0.708600132479576
"FOODS_3_001",0.960221729801543,0.641090748509605
"FOODS_3_638",0.958195910286637,0.824271499644634
"FOODS_3_192",0.957630440884043,0.846815834767642
"FOODS_3_653",0.948698948599997,0.715036465036465
"FOODS_3_094",0.947446572770364,0.907259953161593
"FOODS_3_229",0.94576015842911,0.757696007696008
"FOODS_3_143",0.941598041893412,0.69290078556881
"FOODS_3_035",0.933267461129046,0.75
"FOODS_3_536",0.932019011670717,0.692242584823729
"FOODS_3_411",0.929594388349639,0.821428571428571
"FOODS_3_742",0.929492127904653,0.816664204461516
"FOODS_3_310",0.928154965152244,0.772308636921818
"FOODS_3_366",0.927792021466957,0.75
"FOODS_3_308",0.922630705445661,0.791175992853082
"FOODS_3_484",0.919980217701211,0.622175609038051
"FOODS_3_345",0.914444435223528,0.524747920806653
"FOODS_3_464",0.914382787122772,0.772135416666667
"FOODS_3_701",0.914320590852652,0.75
"FOODS_3_006",0.911692189028955,0.804662104362703
"FOODS_3_604",0.905282691612982,0.879351437238192
"FOODS_3_269",0.90450038289203,0.717873702804151
"FOODS_3_564",0.904342928669194,0.723592849756242
"FOODS_3_794",0.903571897277194,0.719977678571429
"FOODS_3_139",0.901325569722879,0.795484654449106
"FOODS_3_225",0.901273096788423,0.79887024361522
"FOODS_3_708",0.89937229023714,0.789872798434442
"FOODS_3_414",0.894830594061181,0.56553851907255
"FOODS_3_500",0.883398319929006,0.645791583166333
"FOODS_3_515",0.883350208353145,0.714285714285714
"FOODS_3_812",0.883335138018491,0.75877677191433
"FOODS_3_028",0.882140747987605,0.855443935588713
"FOODS_3_433",0.88037148199394,0.720589439214081
"FOODS_3_659",0.879647854667912,0.678571428571429
"FOODS_3_352",0.87323352922593,0.711985721645691
"FOODS_3_336",0.871402059140781,0.710053727828071
"FOODS_3_457",0.862812247401227,0.582415464258178
"FOODS_3_053",0.860009090431944,0.748996580942471
"FOODS_3_018",0.855932521752396,0.710893854748603
"FOODS_3_595",0.854556903038891,0.651706700379267
"FOODS_3_790",0.854467904565304,0.574299634591961
"FOODS_3_571",0.854360611127225,0.658066192341514
"FOODS_3_055",0.847573899319971,0.661524373062835
"FOODS_3_429",0.841249193596264,0.648275862068966
"FOODS_3_712",0.84039745090928,0.714285714285714
"FOODS_3_510",0.839413962966793,0.553655264922871
"FOODS_3_221",0.838659614473797,0.615921787709497
"FOODS_3_600",0.830865337372378,0.639832078034325
"FOODS_3_273",0.830810388767376,0.733844851696475
"FOODS_3_467",0.826750853894282,0.653455508942371
"FOODS_3_218",0.825417897819234,0.690434124179707
"FOODS_3_003",0.823754471047914,0.714285714285714
"FOODS_3_240",0.820743549477869,0.691247974068071
"FOODS_3_763",0.815912424085621,0.439380927488612
"FOODS_3_518",0.813652411781922,0.607142857142857
"FOODS_3_535",0.811885385478975,0.739199234562449
"FOODS_3_095",0.811488263602434,0.545067582704802
